word	paradigm_class
अनुलिपित्र	F3
अनुलेप	M2
अनुलोमन	M2
अनुवचन	M2
अनुवर्तन	M2
अनुवाद	M2
अनुवादक	M2
अनुविभाग	M2
अनुवेध	M2
अनुव्र्‍त्ति	F4
अनुशंसा	F2
अनुशासक	M2
अनुशासन	M2
अनुशासी	M3
अनुशास्ता	M1
अनुशिक्षक	M2
अनुशिक्षण	F3
अनुशीलन	M2
अनुशोक	M2
अनुशोचन	M2
अनुश्रुति	F4
अनुषंग	M2
अनुषेक	M2
अनुषेचन	M2
अनुष्टुप्	M2
अनुष्ठाता	M1
अनुष्ठान	M2
अनुष्ठापन	M2
अनुसंधान	M2
अनुसंधानलेख	M2
अनुसंधानी	M3
अनुसंधि	F4
अनुसचिव	M2
अनुसमर्थन	M2
अनुसमापन	M2
अनुसरण	M2
अनुसासन	M2
अनुसूचित_जाति	F4
अनुसूची	F1
अनुस्मरण	M2
अनुस्मारक	M2
अनुस्र्‍ति	F4
अनुस्र्‍ष्टि	F4
अनुस्वार	M2
अनूक्ति	F4
अनूठापन	M2
अनृत	F3
अनेक	M2
अनेकज	M2
अनेकता	F2
अनेकलोचन	M2
अनेकवचन	M2
अनेकवाद	M2
अनेह	M2
अनेहा	M1
अनैक्य	M2
अनैतिकता	M1
अनैपुण	M2
अनैश्वर्य	M2
अनोखा	M1
अनोखापन	M2
अनौचित्य	M2
अनौद्धत्य	M2
अन्जान	M2
अन्त्यानुप्रास	F3
अन्त्रप्रदाह	F3
अन्दर	F3
अन्न	M2
अन्नकाल	M2
अन्नकूट	M2
अन्नत्याग	F3
अन्नदा	F2
अन्नदाता	M1
अन्नदोष	M2
अन्नपूर्णा	F2
अन्नप्राशन	M2
अन्ना	M1
अन्नोपलब्धि	F4
अन्यगामी	M3
अन्यत्व	M2
अन्यपुरुष	M2
अन्यमनस्कता	M1
अन्यवादी	M3
अन्याय	M2
अन्योक्ति	F4
अन्योन्याभाव	M2
अन्योन्याश्रय	M2
अन्र्‍त	M2
अन्वय	M2
अन्वयार्थ	M2
अन्वाख्यान	M2
अन्वाचय	M2
अन्वादेश	M2
अन्वितार्थ	M2
अन्विति	F4
अन्वीक्षण	F3
अन्वेष	M2
अन्वेषक	M2
अन्वेषकप्रकाश	M2
अन्वेषण	M2
अन्वेषी	M3
अन्वेष्टा	M1
अपकरण	M2
अपकर्ता	M1
अपकर्म	M2
अपकर्मा	M1
अपकर्ष	M2
अपकाजी	M3
अपकार	M2
अपकीर्ति	F4
अपक्रम	M2
अपक्रमण	M2
अपक्राम	M2
अपक्रिया	F2
अपक्रोश	M2
अपक्षय	M2
अपक्षालन	M2
अपक्षेप	M2
अपक्षेपण	M2
अपगति	F4
अपगम	M2
अपगमन	M2
अपगुण	M2
अपघटन	F3
अपघर्षण	M2
अपघात	M2
अपघाती	M3
अपच	M2
अपचक्र	M2
अपचय	M2
अपचयन	M2
अपचरण	M2
अपचार	M2
अपचारक	M2
अपचारी	M3
अपछाया	F2
अपजात	M2
अपज्ञान	M2
अपटन	M2
अपत्य	M2
अपत्यजीव	M2
अपत्यदा	F2
अपत्यपथ	M2
अपथ्य	F3
अपदार्थ	M2
अपद्रव्य	M2
अपध्वंश	M2
अपनत्व	F3
अपनय	M2
अपनयन	M2
अपना	M1
अपनापन	F3
अपनाम	M2
अपपाठ	M2
अपभय	M2
अपभाषण	M2
अपभ्रंश	M2
अपमान	M2
अपमानी	M3
अपमार्ग	M2
अपमार्गी	M3
अपमार्जक	M2
अपमार्जन	M2
अपमिश्रण	M2
अपम्र्‍त्यु	F5
अपयश	M2
अपरकाल	M2
अपरचित	M2
अपरता	F2
अपरदिशा	F2
अपरपक्ष	M2
अपरभाव	M2
अपररात्र	M2
अपरलोक	M2
अपरस	M2
अपरा	F2
अपराजिता	F2
अपराध	M2
अपराधपूर्णता	M1
अपराधभंजन	M2
अपराधविज्ञान	M2
अपराधस्वीकरण	M2
अपराधहीनता	M1
अपराधी	M3
अपराह्ण	M2
अपराह्न	F3
अपरिग्रह	M2
अपरिचय	M2
अपरिच्छेद	M2
अपरिज्ञान	F3
अपरिणय	M2
अपरिणयन	M2
अपरिणाम	M2
अपरिहार	M2
अपरूपता	F2
अपरोक्षानुभूति	F4
अपर्णा	F2
अपर्याप्तता	M1
अपर्व	M2
अपलक्षण	M2
अपलाप	M2
अपलेखन	M2
अपवचन	M2
अपवर्ग	M2
अपवर्जन	M2
अपवाद	M2
अपवारण	M2
अपवाह	F3
अपविट्रता	M1
अपविद्या	F2
अपव्यय	M2
अपशकुन	M2
अपशब्द	M2
अपशेष	M2
अपसगुन	M2
अपसरण	M2
अपसर्जन	M2
अपसर्पण	M2
अपसारण	M2
अपसिद्धांत	M2
अपस्कार	M2
अपस्नान	M2
अपस्मार	M2
अपस्वार्थी	M3
अपहरण	M2
अपहर्ता	M1
अपाकरण	M2
अपाकर्म	M2
अपात्रक्र्‍त्या	F2
अपात्रता	M1
अपादान	M2
अपान	M2
अपामार्ग	M2
अपारदर्शिता	F2
अपालन	F3
अपिधान	M2
अपीडन	M2
अपील	M2
अपुण्य	M2
अपुनर्जन्म	F3
अपूप	M2
अपूर्वरूप	M2
अपूर्ववाद	M2
अपूर्वविधि	F4
अपेक्षा	F2
अपेक्षाबुद्धि	F4
अपोह	M2
अपोहन	M2
अप्चर	M2
अप्पित्त	M2
अप्रकाश	M2
अप्रक्र्‍ति	F4
अप्रतिकार	M2
अप्रतिपत्ति	F4
अप्रतिबंध	M2
अप्रतिभा	F2
अप्रतिष्ठा	F2
अप्रतीति	F4
अप्रत्यय	M2
अप्रधानता	M1
अप्रमा	F2
अप्रमाद	M2
अप्रमुखता	M1
अप्रमोद	M2
अप्रयत्न	M2
अप्रयोग	M2
अप्रवीणता	M1
अप्रव्र्‍त्ति	F4
अप्रसंग	M2
अप्रसक्ति	F4
अप्रसन्नता	M1
अप्रसिद्धि	F4
अप्रस्तुतप्रशंसा	F2
अप्राथमिकता	M1
अप्राप्ति	F4
अप्रीति	F4
अप्रैल	F3
अप्रौढा	F2
अप्सरा	F2
अपढ़ता	M1
अफवाह	F3
अफसर	M2
अफसाना	M1
अफसोस	F3
अफ़रा_तफ़री	F1
अफ़लातून	F3
अफ़वाह	F3
अफ़सर	M2
अफ़सरी	F1
अफ़साना	M1
अफ़सोस	M2
अफ़ीम	F3
अफ़्रीकी	M3
अफीम	F3
अफीमची	M3
अफ्रीकी	M3
अफ्सोस	F3
अबरक	F3
अबला	F2
अबलिष्ठता	M1
अबाध_व्यापार	M2
अबाधता	M1
अबाधा	F2
अबीर	M2
अबुद्धि	F4
अबुध	M2
अब्ज	M2
अब्जकर्णिका	F2
अब्जज	M2
अब्जबांधव	M2
अब्जभू	M4
अब्जवाहन	M2
अब्जवाहना	F2
अब्जहस्त	M2
अब्जासन	M2
अब्द	M2
अब्धि	M3
अब्धिकफ	M2
अब्धिज	M2
अब्धिजा	F2
अब्धिद्वीपा	F2
अब्धिनगरी	F1
अब्धिशय	M2
अब्धिसार	M2
अब्भक्षण	M2
अब्राह्मण	M2
अब्राह्मण्य	M2
अभंगपद	M2
अभक्ष	M2
अभक्षण	M2
अभद्रता	M1
अभयचारी	M3
अभयदान	M2
अभयपत्र	M2
अभयपरिग्रह	M2
अभयमुद्रा	F2
अभयवचन	M2
अभयवन	M2
अभर्त्र्‍का	F2
अभागा	M1
अभाग्य	M2
अभाज्य_संख्या	F2
अभाव	M2
अभावग्रस्तक्षेत्र	M2
अभावग्रस्तता	M1
अभावना	F2
अभावपदार्थ	M2
अभावप्रमाण	M2
अभिकथन	M2
अभिकरण	M2
अभिकर्ता	M1
अभिकर्त्ता	M1
अभिकल्प	M2
अभिकल्पना	F2
अभिकेंदी_बल	M2
अभिकोश	M2
अभिक्रंद	M2
अभिक्रमण	M2
अभिक्रिया	F2
अभिक्षमता	M1
अभिख्यान	M2
अभिगम	M2
अभिगमन	M2
अभिग्रहण	M2
अभिघात	M2
अभिचार	M2
अभिजन	M2
अभिजित	M2
अभिज्ञता	M1
अभिज्ञा	F2
अभिज्ञान	M2
अभिज्ञानपत्र	M2
अभिज्ञापन	M2
अभिताप	M2
अभिदर्शन	M2
अभिदाता	M1
अभिधा	F2
अभिधान	M2
अभिधायक	M2
अभिनंदन	M2
अभिनंदनग्रन्थ	M2
अभिनंदनपत्र	M2
अभिनन्दन	F3
अभिनय	M2
अभिनिर्णायक	M2
अभिनिर्देश	M2
अभिनिवेश	M2
अभिनिष्क्रमण	M2
अभिनेता	M1
अभिनेत्री	F1
अभिन्नता	F2
अभिपुष्टि	F4
अभिप्राय	M2
अभिप्रेरण	F3
अभिभव	M2
अभिभावक	M2
अभिभाषण	M2
अभिमंत्रण	M2
अभिमत	M2
अभिमति	F4
अभिमन्यु	F5
अभिमान	M2
अभिमानहीनता	M1
अभिमानिनी	M3
अभिमानी	M3
अभियंता	M1
अभियाचन	M2
अभियाचना	F2
अभियान	M2
अभियानी	M3
अभियुक्त	M2
अभियुक्ति	F4
अभियोक्ता	M1
अभियोग	M2
अभियोगी	M3
अभियोजन	M2
अभिरक्षक	M2
अभिरक्षण	M2
अभिरक्षा	M1
अभिरति	F4
अभिरमण	M2
अभिरामता	M1
अभिरुचि	F4
अभिलाप	M2
अभिलाष	M2
अभिलाषा	F2
अभिलास	M2
अभिलासा	F2
अभिलेख	M2
अभिलेखन	M2
अभिलेखपाल	M2
अभिलेखागार	M2
अभिवंदन	M2
अभिवंदना	F2
अभिवचन	M2
अभिवादन	M2
अभिवृत्ति	M3
अभिवेदन	F3
अभिव्यंजन	M2
अभिव्यंजना	F2
अभिव्यक्ति	F4
अभिव्याप्ति	F4
अभिव्र्‍द्धि	F4
अभिशंका	F2
अभिशंसन	M2
अभिशाप	M2
अभिषेक	M2
अभिषेचन	M2
अभिसंताप	M2
अभिसंधान	M2
अभिसंधि	F4
अभिहितान्वयवाद	M2
अभीति	F4
अभीप्सा	F2
